time,force_1,force_2,acc_1,acc_2,acc_3,acc_4
17.02,-1.515692,1.515692,-0.002309573,-0.001411858,0.00140902,0.002305404
17.025,-1.247628,1.247628,-0.002482958,-0.001537776,0.001545122,0.002483069
17.03,0.7096619,-0.7096619,-0.002661543,-0.001646004,0.001656932,0.002676321
17.035,1.671121,-1.671121,-0.002758814,-0.001692297,0.001706871,0.00275478
17.04,0.493432,-0.493432,-0.002715285,-0.00166713,0.001664958,0.002706077
17.045,-0.04034239,0.04034239,-0.002569981,-0.001589205,0.001576707,0.002552454
17.05,-2.195184,2.195184,-0.002355976,-0.00147058,0.00145467,0.002357384
17.055,-2.022447,2.022447,-0.002203361,-0.001370354,0.001366487,0.002208789
17.06,0.1294095,-0.1294095,-0.002076588,-0.001288659,0.001285072,0.002091444
17.065,-0.3580627,0.3580627,-0.001898189,-0.001171152,0.001165859,0.001910888
17.07,-1.105835,1.105835,-0.00170779,-0.001051095,0.001058566,0.001705387
17.075,0.06553258,-0.06553258,-0.001522648,-0.0009312523,0.0009341052,0.001521367
17.08,0.1151314,-0.1151314,-0.001287337,-0.0007936919,0.0007968181,0.001288368
17.085,0.9444159,-0.9444159,-0.0009946833,-0.0006209274,0.000632525,0.001011031
17.09,0.1366023,-0.1366023,-0.0006886117,-0.0004324075,0.0004302317,0.0006840366
17.095,1.228394,-1.228394,-0.0003478277,-0.0002239713,0.0002164804,0.0003458789
17.1,0.00799403,-0.00799403,3.800953e-05,2.505583e-05,-2.760799e-05,-4.336345e-05
17.105,-0.115335,0.115335,0.0004394521,0.0002728313,-0.0002666721,-0.0004365251
17.11,1.064312,-1.064312,0.0008225906,0.0005056989,-0.0004992848,-0.0008142607
17.115,-0.9784409,0.9784409,0.00119834,0.0007278634,-0.0007434373,-0.001195281
17.12,2.814447,-2.814447,0.001528864,0.0009435506,-0.0009467194,-0.001526626
17.125,0.3752575,-0.3752575,0.001910399,0.001190093,-0.001181648,-0.001917468
17.13,0.3808293,-0.3808293,0.002286013,0.001403477,-0.001411826,-0.00228268
17.135,0.525096,-0.525096,0.002594092,0.001598755,-0.001604504,-0.002596347
17.14,1.877136,-1.877136,0.002871181,0.00177572,-0.001776731,-0.002875839
17.145,0.7925074,-0.7925074,0.003149966,0.001954632,-0.001949097,-0.003145425
17.15,-1.605056,1.605056,0.003370958,0.002079964,-0.002084383,-0.003373301
17.155,1.40347,-1.40347,0.003471433,0.002146196,-0.002147835,-0.00347118
17.16,-0.3408966,0.3408966,0.003500583,0.002170239,-0.002169141,-0.003519794
17.165,0.1071551,-0.1071551,0.00346797,0.0021381,-0.002149868,-0.003476896
17.17,-1.279254,1.279254,0.003332088,0.002062399,-0.002059199,-0.003327418
17.175,0.526202,-0.526202,0.003091137,0.001904805,-0.001908217,-0.003092999
17.18,-0.6513743,0.6513743,0.002770383,0.001710657,-0.001706464,-0.002761107
17.185,0.1001696,-0.1001696,0.002389088,0.001461467,-0.00145965,-0.002374355
17.19,-0.284099,0.284099,0.001914533,0.001183548,-0.001191204,-0.001921796
17.195,1.925013,-1.925013,0.00143042,0.0008766603,-0.00087936,-0.001417525
17.2,1.98226,-1.98226,0.000965616,0.0006131566,-0.0006078402,-0.0009887347
17.205,0.04651317,-0.04651317,0.0006013174,0.0003657493,-0.000369453,-0.0005852651
17.21,0.06397771,-0.06397771,0.0002197031,0.0001387587,-0.0001255332,-0.0002162348
17.215,-0.373443,0.373443,-0.0001632309,-9.728982e-05,9.44738e-05,0.0001753714
17.22,1.106006,-1.106006,-0.0005261244,-0.0003281829,0.0003336083,0.0005189379
17.225,-0.3289199,0.3289199,-0.0008346152,-0.000525297,0.0005216205,0.0008490158
17.23,-0.4213373,0.4213373,-0.001148811,-0.0007153135,0.0007101752,0.001146701
17.235,0.9785929,-0.9785929,-0.001444781,-0.0008956539,0.0008819623,0.001435094
17.24,-0.5382991,0.5382991,-0.001662861,-0.001010995,0.001022595,0.001632588
17.245,-0.03775503,0.03775503,-0.001827305,-0.001132902,0.001126413,0.001833595
17.25,-1.581311,1.581311,-0.001982174,-0.001217546,0.001211533,0.00198339
17.255,0.7041903,-0.7041903,-0.002137986,-0.001319601,0.001316944,0.002134495
17.26,1.940867,-1.940867,-0.002191834,-0.001353757,0.001361929,0.002193809
17.265,0.7212254,-0.7212254,-0.002126009,-0.001323308,0.001323552,0.002140624
17.27,1.461799,-1.461799,-0.001992765,-0.001224152,0.001217873,0.001964596
17.275,-0.8461021,0.8461021,-0.001722092,-0.001075773,0.001061338,0.001714717
17.28,0.2363243,-0.2363243,-0.001465956,-0.0009096524,0.0009010854,0.001467833
17.285,-0.9431599,0.9431599,-0.001163387,-0.0007225576,0.0007160871,0.001166222
17.29,-0.2277655,0.2277655,-0.0008643676,-0.00053431,0.0005317791,0.0008824938
17.295,0.7722115,-0.7722115,-0.0005828497,-0.000350986,0.000353136,0.0005740019
17.3,0.1018206,-0.1018206,-0.0002425578,-0.0001479681,0.0001522858,0.0002419157
17.305,-1.412641,1.412641,8.571192e-05,6.561131e-05,-6.147294e-05,-9.928229e-05
17.31,-1.315029,1.315029,0.0003687,0.0002255445,-0.0002250616,-0.0003562143
17.315,-1.381164,1.381164,0.0005672618,0.0003448914,-0.0003446934,-0.0005653813
17.32,0.4914526,-0.4914526,0.0006806508,0.0004254736,-0.0004354368,-0.0006934611
17.325,2.063895,-2.063895,0.0008148998,0.0005101891,-0.0005092821,-0.0008195276
17.33,1.362458,-1.362458,0.001025219,0.0006249581,-0.0006279897,-0.001005927
17.335,-1.895985,1.895985,0.001229977,0.0007639641,-0.0007710325,-0.001225069
17.34,1.421076,-1.421076,0.00135201,0.0008320186,-0.0008301606,-0.001348987
17.345,0.9364004,-0.9364004,0.001493123,0.0009227724,-0.0009143259,-0.00146078
17.35,-1.5453,1.5453,0.001609372,0.001000938,-0.0009996818,-0.001627967
17.355,-0.3032016,0.3032016,0.001649271,0.001024363,-0.001021595,-0.00165401
17.36,1.095522,-1.095522,0.001626132,0.001004204,-0.001013182,-0.001629219
17.365,0.5504335,-0.5504335,0.001605385,0.0009880765,-0.001000073,-0.001609252
17.37,-1.309095,1.309095,0.001572769,0.0009761039,-0.0009760769,-0.001590156
17.375,0.6107422,-0.6107422,0.001463611,0.0009019023,-0.0009060496,-0.001450014
17.38,-2.137501,2.137501,0.001321708,0.0008156895,-0.0008117168,-0.001322717
17.385,-0.2228222,0.2228222,0.001078493,0.0006628343,-0.0006533158,-0.00107457
17.39,1.137957,-1.137957,0.0007841892,0.0004813333,-0.00047715,-0.0007761754
17.395,0.01839422,-0.01839422,0.000529881,0.0003203501,-0.0003259767,-0.0005159067
17.4,-0.4989375,0.4989375,0.0002675869,0.0001609779,-0.0001596681,-0.0002604212
17.405,0.8893463,-0.8893463,-1.193536e-05,-2.20705e-05,1.267532e-05,2.727113e-05
17.41,0.9747518,-0.9747518,-0.0002669411,-0.0001641166,0.0001618125,0.0002654121
17.415,1.31004,-1.31004,-0.0004533816,-0.0002775452,0.0002730495,0.0004412271
17.42,0.8743424,-0.8743424,-0.0005656857,-0.0003475228,0.0003518716,0.0005666485
17.425,1.081375,-1.081375,-0.0006086513,-0.0003909198,0.0003882024,0.0006152722
17.43,0.7329086,-0.7329086,-0.0006154311,-0.0003855092,0.0003831558,0.0006324167
17.435,0.2655286,-0.2655286,-0.0005757897,-0.0003501952,0.0003643572,0.0005751902
17.44,0.089509,-0.089509,-0.0004960295,-0.0003051355,0.0003104574,0.0005079007
17.445,-0.2372597,0.2372597,-0.0004029298,-0.000246659,0.000257578,0.0004128729
17.45,-1.212368,1.212368,-0.0003293421,-0.0002025985,0.0001944945,0.000332892
17.455,-0.9553115,0.9553115,-0.0002825515,-0.0001735557,0.0001713016,0.0002832742
17.46,-0.2820145,0.2820145,-0.0002648342,-0.0001648903,0.0001576325,0.0002685357
17.465,0.2414522,-0.2414522,-0.0002623744,-0.0001705592,0.000161474,0.0002548916
17.47,1.440813,-1.440813,-0.0002466916,-0.0001537086,0.0001579103,0.000246524
17.475,-0.04179723,0.04179723,-0.0001701125,-9.825144e-05,0.0001076198,0.0001815532
17.48,1.003476,-1.003476,-7.068743e-05,-4.499462e-05,3.745341e-05,6.811497e-05
17.485,1.079316,-1.079316,5.185772e-05,3.979601e-05,-4.001539e-05,-5.801099e-05
17.49,-0.2314468,0.2314468,0.000223867,0.0001504425,-0.0001443921,-0.0002402463
17.495,0.5946902,-0.5946902,0.0004181258,0.0002420145,-0.0002455553,-0.0003921052
17.5,-0.243528,0.243528,0.0005571244,0.0003553908,-0.0003510649,-0.0005635771
17.505,1.322136,-1.322136,0.0007241067,0.0004415153,-0.0004463994,-0.0007182353
17.51,0.6358433,-0.6358433,0.0008964794,0.0005487113,-0.000553665,-0.000899385
17.515,-1.190484,1.190484,0.001085575,0.0006688893,-0.000668332,-0.001067308
17.52,0.1615247,-0.1615247,0.001200318,0.0007349263,-0.0007461,-0.001198245
17.525,1.648112,-1.648112,0.001270189,0.0007855384,-0.0007887016,-0.001287191
17.53,-0.181231,0.181231,0.001397059,0.0008604662,-0.0008647541,-0.001396521
17.535,0.447715,-0.447715,0.001471523,0.0009113154,-0.0009108983,-0.001474512
17.54,0.5458788,-0.5458788,0.001537142,0.0009573829,-0.000953095,-0.00153359
17.545,-1.036623,1.036623,0.001595408,0.0009874877,-0.0009726579,-0.001582724
17.55,0.5107079,-0.5107079,0.001549297,0.0009629018,-0.0009681156,-0.001567317
17.555,-1.393835,1.393835,0.001487888,0.0009249634,-0.0009239914,-0.001493024
17.56,-0.6256241,0.6256241,0.001352261,0.000828594,-0.0008292692,-0.001350565
17.565,1.075723,-1.075723,0.001168364,0.0007044719,-0.0007072953,-0.001146117
17.57,0.3567563,-0.3567563,0.0009531817,0.0005932959,-0.0005941634,-0.0009569885
17.575,-0.3044778,0.3044778,0.0007575337,0.0004740644,-0.0004740407,-0.000766277
17.58,0.446461,-0.446461,0.0005467903,0.000344265,-0.0003452176,-0.0005455254
17.585,-0.06009225,0.06009225,0.0003419915,0.0002059258,-0.0002013042,-0.0003391996
17.59,0.0125785,-0.0125785,0.0001277629,7.065747e-05,-7.661188e-05,-0.0001264289
17.595,0.6568185,-0.6568185,-0.0001029514,-4.617063e-05,5.922881e-05,8.832938e-05
17.6,-0.7273677,0.7273677,-0.0002665511,-0.0001692127,0.0001755199,0.0002751022
17.605,0.04033641,-0.04033641,-0.0004754851,-0.0002930025,0.0003016068,0.0004838512
17.61,-0.3122682,0.3122682,-0.000675101,-0.0004193508,0.0004224723,0.0006771046
17.615,-1.585603,1.585603,-0.0008576925,-0.0005279218,0.0005258154,0.0008570832
17.62,-0.9204558,0.9204558,-0.001078941,-0.0006634637,0.0006761289,0.001077749
17.625,1.568206,-1.568206,-0.001311749,-0.0008071082,0.0008162947,0.001299049
17.63,0.3847233,-0.3847233,-0.001452712,-0.0008926652,0.0008896942,0.001447393
17.635,-1.323588,1.323588,-0.00152136,-0.0009518047,0.0009474861,0.001549477
17.64,-1.540354,1.540354,-0.001634041,-0.001017509,0.001018732,0.001639919
17.645,-0.1121639,0.1121639,-0.00176419,-0.001090819,0.001087092,0.001768173
17.65,1.561187,-1.561187,-0.001842287,-0.001134964,0.001136214,0.001831762
17.655,-0.1867581,0.1867581,-0.001806791,-0.00112751,0.001132475,0.001821211
17.66,1.307,-1.307,-0.001744193,-0.00107562,0.001081329,0.001743742
17.665,0.3519308,-0.3519308,-0.001597112,-0.0009812434,0.0009897203,0.001592012
17.67,0.4712505,-0.4712505,-0.001370522,-0.00084643,0.0008510494,0.001380657
17.675,-1.335721,1.335721,-0.001111414,-0.0006872734,0.0006926197,0.001116768
17.68,0.9375229,-0.9375229,-0.0008755531,-0.000544267,0.0005390871,0.0008765369
17.685,-0.334932,0.334932,-0.000572271,-0.0003675725,0.0003664244,0.0005803896
17.69,0.8630925,-0.8630925,-0.0003018888,-0.0001748137,0.0001804319,0.0002892594
17.695,-0.81417,0.81417,3.849507e-05,1.446809e-05,-9.020143e-06,-3.321355e-05
17.7,0.1770493,-0.1770493,0.000306464,0.0001929184,-0.0001986231,-0.0003174961
17.705,0.352003,-0.352003,0.0005985069,0.0003620254,-0.0003696064,-0.0005885374
17.71,-0.1540333,0.1540333,0.0008810688,0.0005408795,-0.0005418639,-0.0008842834
17.715,0.4045452,-0.4045452,0.001117358,0.000681538,-0.0006873687,-0.001106569
17.72,-0.2663971,0.2663971,0.001341007,0.0008349399,-0.000835233,-0.001348726
17.725,-0.6490598,0.6490598,0.001529372,0.0009336246,-0.0009466334,-0.001539547
17.73,1.605483,-1.605483,0.001655666,0.001021052,-0.001027971,-0.001650392
17.735,1.048953,-1.048953,0.001804254,0.001112719,-0.001107667,-0.001794169
17.74,-0.7608647,0.7608647,0.001920513,0.00119116,-0.001188168,-0.001919903
17.745,0.5684443,-0.5684443,0.001990649,0.001234266,-0.001244367,-0.002007094
17.75,-0.7426789,0.7426789,0.002045331,0.001259539,-0.001252193,-0.00204444
17.755,-1.184685,1.184685,0.001981131,0.001215661,-0.001227619,-0.001990234
17.76,1.033809,-1.033809,0.001847553,0.001138376,-0.001141485,-0.00184832
17.765,-1.7041,1.7041,0.001691086,0.001037907,-0.001039565,-0.001686016
17.77,0.9268559,-0.9268559,0.001441781,0.0008894401,-0.0008860536,-0.001442033
17.775,-0.2527223,0.2527223,0.001194569,0.0007314549,-0.0007305832,-0.001190372
17.78,-0.2115466,0.2115466,0.0009064595,0.0005615146,-0.0005562728,-0.0009074337
17.785,0.4097512,-0.4097512,0.0005912828,0.0003578499,-0.000366684,-0.0005837965
17.79,0.5811988,-0.5811988,0.0002775295,0.0001808123,-0.0001745255,-0.0002795866
17.795,-0.8263432,0.8263432,1.044701e-05,9.336695e-06,4.939228e-06,-1.48097e-06
17.8,0.7177256,-0.7177256,-0.0002870488,-0.0001895119,0.0001917137,0.000313286
17.805,0.1133705,-0.1133705,-0.0005634197,-0.0003531426,0.0003555933,0.0005708842
17.81,-1.256055,1.256055,-0.0008409883,-0.0005136515,0.0005056282,0.0008113712
17.815,-0.1698745,0.1698745,-0.001086083,-0.0006686598,0.0006787701,0.001088844
17.82,1.381279,-1.381279,-0.001337669,-0.0008395732,0.0008349947,0.001336559
17.825,1.676595,-1.676595,-0.001496722,-0.0009263558,0.0009250785,0.001501128
17.83,0.7173485,-0.7173485,-0.001551432,-0.0009526371,0.0009500787,0.001539258
17.835,-1.190343,1.190343,-0.001526594,-0.0009496185,0.0009452351,0.001511926
17.84,0.4906069,-0.4906069,-0.001495524,-0.0009337926,0.0009236458,0.00149499
17.845,0.8508609,-0.8508609,-0.001430765,-0.000885803,0.0008943525,0.001425111
17.85,0.725708,-0.725708,-0.00126805,-0.0007959192,0.0007919329,0.00128826
17.855,0.7849543,-0.7849543,-0.001091972,-0.0006666211,0.0006672478,0.001083724
17.86,0.3632631,-0.3632631,-0.000818332,-0.000516935,0.0005052356,0.0008262103
17.865,-0.07241234,0.07241234,-0.000537099,-0.000320579,0.0003143794,0.0005233144
17.87,-0.6083675,0.6083675,-0.0002380721,-0.0001411985,0.0001416828,0.0002430912
17.875,-1.897936,1.897936,3.283779e-05,2.637144e-05,-2.558039e-05,-2.625939e-05
17.88,0.3396418,-0.3396418,0.0002224386,0.0001444685,-0.0001508926,-0.0002344738
17.885,0.1860528,-0.1860528,0.0004285178,0.0002576774,-0.0002628222,-0.0004249866
17.89,0.5575758,-0.5575758,0.0006062676,0.0003820888,-0.0003772399,-0.0006011047
17.895,-1.337544,1.337544,0.0007866121,0.0004973964,-0.0004947358,-0.0007973926
17.9,0.6450167,-0.6450167,0.0009139709,0.0005714244,-0.0005617629,-0.000911121
17.905,2.054545,-2.054545,0.001033618,0.0006418601,-0.0006391176,-0.00104408
17.91,0.07845013,-0.07845013,0.00120352,0.0007392573,-0.0007381055,-0.001209647
17.915,-0.06166532,0.06166532,0.001354129,0.0008366542,-0.0008363935,-0.001351693
17.92,0.3090024,-0.3090024,0.001472786,0.0009041797,-0.0009093301,-0.00146969
17.925,2.032337,-2.032337,0.001573453,0.0009668809,-0.0009793953,-0.001565306
17.93,-1.023648,1.023648,0.001684687,0.001039418,-0.001047229,-0.001694203
17.935,0.2032069,-0.2032069,0.001764981,0.001089427,-0.001083927,-0.001759246
17.94,-0.7996574,0.7996574,0.001761868,0.001088837,-0.001077952,-0.001763415
17.945,-0.5470047,0.5470047,0.001710791,0.001047825,-0.00105659,-0.00169157
17.95,-0.04959031,0.04959031,0.001575233,0.0009756018,-0.000967825,-0.001573647
17.955,1.347323,-1.347323,0.001420873,0.0008717732,-0.0008723393,-0.001416682
17.96,1.800991,-1.800991,0.001265309,0.0007892374,-0.000793756,-0.001287062
17.965,0.4481421,-0.4481421,0.001176935,0.0007284601,-0.0007319696,-0.001180826
17.97,-0.3765947,0.3765947,0.001081463,0.000666358,-0.000670462,-0.001083117
17.975,2.492739,-2.492739,0.0009554704,0.0006015361,-0.0005958384,-0.0009724517
17.98,-0.4275545,0.4275545,0.0009061086,0.0005615374,-0.0005536076,-0.0009051401
17.985,-0.5711359,0.5711359,0.0008204563,0.0005132593,-0.0005043923,-0.0008156021
17.99,-1.774943,1.774943,0.0006732614,0.0004192655,-0.0004162471,-0.0006891877
17.995,1.396092,-1.396092,0.0004774286,0.0002919549,-0.0002815375,-0.0004846062
18.0,0.9682456,-0.9682456,0.0003029068,0.0001856475,-0.0001774112,-0.0002981579
18.005,2.417806,-2.417806,0.0001591105,0.0001054279,-0.0001170807,-0.0001784151
18.01,-1.389523,1.389523,0.0001374176,7.359291e-05,-8.406826e-05,-0.0001316198
18.015,1.458171,-1.458171,6.066934e-05,3.652742e-05,-3.098507e-05,-6.186872e-05
18.02,0.07013552,-0.07013552,7.783346e-06,1.000674e-05,-9.410767e-06,-1.978374e-05
18.025,0.8061002,-0.8061002,-2.579512e-07,1.94806e-06,-3.624625e-06,-8.179671e-06
18.03,-1.647777,1.647777,-7.132852e-08,1.01774e-05,-6.064306e-06,-1.64576e-07
18.035,1.468082,-1.468082,-4.609227e-05,-2.665578e-05,2.917446e-05,3.033108e-05
18.04,0.7865168,-0.7865168,-2.371506e-05,-2.066681e-05,2.831365e-05,3.572789e-05
18.045,-0.03891003,0.03891003,8.049134e-07,2.508501e-06,-2.966419e-06,-1.1811e-05
18.05,0.6451127,-0.6451127,3.109526e-05,3.087592e-05,-2.496564e-05,-4.976692e-05
18.055,-0.7654953,0.7654953,0.0001086671,6.022052e-05,-5.124675e-05,-0.0001104892
18.06,-0.5794401,0.5794401,0.0001372968,9.01385e-05,-9.141028e-05,-0.0001397232
18.065,-0.4634446,0.4634446,0.000138,9.643365e-05,-9.033044e-05,-0.0001484731
18.07,-1.852728,1.852728,0.0001145509,7.568855e-05,-7.799933e-05,-0.0001107958
18.075,0.8617585,-0.8617585,3.887989e-06,8.355465e-06,-1.939432e-05,-6.698039e-06
18.08,1.191594,-1.191594,-3.927759e-05,-2.371998e-05,3.462088e-05,5.457286e-05
18.085,-0.7013441,0.7013441,-7.699134e-05,-4.132825e-05,5.528426e-05,7.53394e-05
18.09,0.348203,-0.348203,-0.0001129654,-7.079814e-05,7.117068e-05,0.0001096747
18.095,-0.2655405,0.2655405,-0.0001446076,-7.954496e-05,9.392991e-05,0.0001424273
18.1,0.328274,-0.328274,-0.0001575047,-0.0001057285,0.0001214277,0.0001538297
18.105,-0.6275772,0.6275772,-0.0001922679,-0.0001133381,0.0001160428,0.0001858688
18.11,-0.8834252,0.8834252,-0.0002232086,-0.0001319413,0.0001342337,0.0002277923
18.115,1.052075,-1.052075,-0.0002819268,-0.0001787173,0.0001831211,0.0002832891
18.12,-0.06387059,0.06387059,-0.0003083594,-0.0001901157,0.0001932871,0.0002969036
18.125,2.022109,-2.022109,-0.0003005784,-0.0001965832,0.0001969056,0.0003169121
18.13,0.04630996,-0.04630996,-0.0002192247,-0.0001427523,0.0001394211,0.0002138534
18.135,-0.926078,0.926078,-0.000129609,-8.119714e-05,8.518298e-05,0.0001414004
18.14,1.226941,-1.226941,-7.124957e-05,-4.361937e-05,3.424024e-05,7.665129e-05
18.145,0.6308002,-0.6308002,3.495985e-05,2.587517e-05,-2.624917e-05,-3.131692e-05
18.15,0.7268729,-0.7268729,0.0001749718,9.777561e-05,-0.0001053889,-0.000168677
18.155,1.190601,-1.190601,0.0003363221,0.0002114694,-0.0002101235,-0.0003352721
18.16,-0.6527963,0.6527963,0.0005275733,0.0003270209,-0.0003327624,-0.0005259209
18.165,-0.1272533,0.1272533,0.0007000693,0.0004360983,-0.0004366457,-0.0006974568
18.17,-0.1714498,0.1714498,0.0008446565,0.0005098798,-0.0005182276,-0.0008377009
18.175,-1.290747,1.290747,0.0009362731,0.000580533,-0.0005817414,-0.0009189791
18.18,-0.2635902,0.2635902,0.0009478876,0.0005852297,-0.0005899729,-0.0009651381
18.185,1.336379,-1.336379,0.0009527603,0.0005898468,-0.0005903454,-0.0009619945
18.19,0.2373381,-0.2373381,0.0009775279,0.0005995598,-0.0005997877,-0.0009753887
18.195,-1.346061,1.346061,0.0009729964,0.0006031073,-0.0006055044,-0.0009720425
18.2,-1.555839,1.555839,0.0008991582,0.0005536465,-0.0005542137,-0.0008963284
18.205,1.664776,-1.664776,0.0007763875,0.0004661354,-0.0004561692,-0.0007531347
18.21,-0.09031901,0.09031901,0.0006480879,0.0003925642,-0.0003906893,-0.0006257558
18.215,-0.6474102,0.6474102,0.0005075729,0.0003142859,-0.0003195238,-0.0005084472
18.22,-0.2739918,0.2739918,0.000352962,0.0002147477,-0.0002179475,-0.0003484581
18.225,-1.477308,1.477308,0.0001562686,9.206001e-05,-9.077631e-05,-0.0001577476
18.23,1.423095,-1.423095,-7.763828e-05,-4.535526e-05,4.464703e-05,8.678774e-05
18.235,-0.3930529,0.3930529,-0.0002581698,-0.0001687723,0.0001668194,0.0002722419
18.24,1.367402,-1.367402,-0.0004352645,-0.0002690159,0.0002715738,0.000442893
18.245,0.05165171,-0.05165171,-0.0005584715,-0.000350168,0.0003371089,0.0005675585
18.25,1.429532,-1.429532,-0.0006519168,-0.0004025191,0.0003978027,0.0006485383
18.255,0.2566945,-0.2566945,-0.0006557759,-0.0004100838,0.0004095297,0.0006657813
18.26,0.8532327,-0.8532327,-0.0006605551,-0.0004055915,0.0004153237,0.0006461262
18.265,0.719093,-0.719093,-0.0005835451,-0.0003636402,0.0003582155,0.0005871017
18.27,0.6232911,-0.6232911,-0.0004797224,-0.0002911242,0.0002996166,0.0004789532
18.275,0.3479345,-0.3479345,-0.0003184027,-0.0001925989,0.0002035535,0.0003084681
18.28,-0.2328507,0.2328507,-0.000153063,-8.937051e-05,9.422008e-05,0.0001527361
18.285,1.915435,-1.915435,3.512768e-05,1.692309e-05,-1.598869e-05,-3.659683e-05
18.29,-0.906937,0.906937,0.000255586,0.0001502896,-0.000156088,-0.000253477
18.295,0.004307642,-0.004307642,0.0004681449,0.0002869638,-0.0002903311,-0.0004511295
18.3,0.01488588,-0.01488588,0.0006353506,0.0003887146,-0.0003906139,-0.0006436373
18.305,0.4024408,-0.4024408,0.0007993049,0.0004967192,-0.0004923469,-0.0008012689
