time,force,acc_1,acc_2
1.832031,0.64360947,0.00011121,-3.832e-05
1.833008,1.79157897,0.00012949,-4.202e-05
1.833984,1.46168919,0.00012058,-4.623e-05
1.834961,-1.61159279,0.0001394,-5.856e-05
1.835938,0.74513038,0.00012471,-7.062e-05
1.836914,1.43299276,0.00013585,-8.381e-05
1.837891,-0.43645479,0.00014836,-9.347e-05
1.838867,0.12809164,0.00014528,-0.00010477
1.839844,-2.02171459,0.00014637,-9.736e-05
1.84082,0.27090709,0.00013938,-0.00010447
1.841797,-0.97584168,0.00014271,-0.00010251
1.842773,0.2067818,0.00015483,-9.969e-05
1.84375,-1.55906119,0.00014839,-9.804e-05
1.844727,0.54803521,0.00014651,-9.055e-05
1.845703,1.01354786,0.00013551,-8.507e-05
1.84668,-0.8050863,0.00012555,-8.541e-05
1.847656,-1.1264222,0.00012119,-7.587e-05
1.848633,-2.18146985,0.0001054,-7.859e-05
1.849609,-0.27373562,8.778e-05,-8.1e-05
1.850586,-0.62137141,6.505e-05,-6.528e-05
1.851562,-1.54558443,6.344e-05,-6.08e-05
1.852539,0.48241454,4.476e-05,-4.673e-05
1.853516,-0.46063361,2.394e-05,-3.04e-05
1.854492,-1.17679444,1.966e-05,-1.883e-05
1.855469,-0.52486583,-1.4e-06,4.5e-07
1.856445,1.077352,-1.792e-05,2.221e-05
1.857422,0.55295908,-3.122e-05,4.017e-05
1.858398,-0.0911163,-5.001e-05,4.631e-05
1.859375,0.54873843,-7.053e-05,5.305e-05
1.860352,-1.10830867,-9.144e-05,6.899e-05
1.861328,0.0294835,-9.695e-05,6.513e-05
1.862305,0.03315656,-0.00012946,7.339e-05
1.863281,-0.46086324,-0.00013516,7.686e-05
1.864258,0.41501937,-0.000152,8.703e-05
1.865234,-0.80845325,-0.00015794,9.241e-05
1.866211,0.47269949,-0.00016068,0.00010414
1.867188,0.54545747,-0.00017497,0.00011277
1.868164,-2.94157382,-0.00017359,0.00012544
1.869141,1.09687993,-0.00018093,0.00012455
1.870117,-2.98362408,-0.00019065,0.000126
1.871094,-0.62834472,-0.00018559,0.0001121
1.87207,0.9885182,-0.00019437,0.00010506
1.873047,-0.37406725,-0.00020459,0.00010121
1.874023,-1.42740394,-0.00019755,9.749e-05
1.875,-1.15907214,-0.00020979,8.623e-05
1.875977,1.03364778,-0.00020499,9.241e-05
1.876953,-1.95087284,-0.00020527,9.239e-05
1.87793,1.1025528,-0.00019694,0.00010246
1.878906,-0.1106315,-0.00020212,0.00011148
1.879883,-1.22360884,-0.00019371,9.944e-05
1.880859,-0.58267165,-0.00019538,0.0001076
1.881836,-1.0053838,-0.00020315,0.00010928
1.882812,0.82669541,-0.00019355,0.00010435
1.883789,0.72785213,-0.00021102,0.00010537
1.884766,-1.67445549,-0.00021581,0.00010236
1.885742,-0.48725301,-0.00020293,0.00010071
1.886719,-0.86350111,-0.00021896,0.00010182
1.887695,1.245668,-0.00019454,0.00010557
1.888672,-1.40306855,-0.00019665,0.00011454
1.889648,1.6173628,-0.00019886,0.0001206
1.890625,-0.06073095,-0.00018736,0.00012931
1.891602,-1.22316205,-0.00018218,0.00012871
1.892578,-0.61063831,-0.00016171,0.00012215
1.893555,-0.75532137,-0.00016298,0.00011078
1.894531,-1.37184904,-0.00014318,9.773e-05
1.895508,0.02063593,-0.00013787,8.137e-05
1.896484,-1.19805371,-0.00012642,6.499e-05
1.897461,-2.19470062,-0.0001062,5.574e-05
1.898438,-0.30416989,-8.961e-05,4.486e-05
1.899414,-1.77184311,-6.844e-05,2.544e-05
1.900391,-0.73709223,-6.02e-05,2.475e-05
1.901367,-0.96052143,-3.797e-05,1.501e-05
1.902344,-0.84648756,-2.392e-05,4.36e-06
1.90332,1.93676864,-3.77e-06,-1.06e-06
1.904297,0.12208945,5.25e-06,-1.641e-05
1.905273,0.26661237,1.923e-05,-2.463e-05
1.90625,-1.81790249,2.866e-05,-3.648e-05
1.907227,-0.61347302,3.885e-05,-4.925e-05
1.908203,0.32809268,4.127e-05,-5.865e-05
1.90918,-1.03547907,4.778e-05,-6.652e-05
1.910156,0.93575878,4.708e-05,-6.701e-05
1.911133,-1.22442557,4.805e-05,-6.631e-05
1.912109,-0.28207134,5.569e-05,-5.792e-05
1.913086,-0.66189334,5.194e-05,-4.7e-05
1.914062,0.16429402,6.22e-05,-3.456e-05
1.915039,-0.63829733,5.767e-05,-1.911e-05
1.916016,-0.18037085,5.908e-05,-1.758e-05
1.916992,-0.32645186,5.62e-05,-1.017e-05
1.917969,-0.74852138,6.026e-05,-1.154e-05
1.918945,0.54990993,4.863e-05,-1.679e-05
1.919922,0.22622281,4.345e-05,-1.269e-05
1.920898,-0.09723559,3.735e-05,-1.579e-05
1.921875,-0.47238663,4.639e-05,-1.784e-05
1.922852,0.74961678,4.223e-05,-1.633e-05
1.923828,-0.32770837,3.919e-05,-1.204e-05
1.924805,-0.33835842,5.207e-05,-1.52e-05
1.925781,0.05490722,5.945e-05,-1.222e-05
1.926758,1.70252621,5.824e-05,-1.015e-05
1.927734,-1.37999045,6.706e-05,-2.2e-05
1.928711,0.74572462,7.001e-05,-2.842e-05
1.929688,-1.91592543,7.217e-05,-3.808e-05
1.930664,0.21484956,7.993e-05,-3.98e-05
1.931641,1.54848841,6.537e-05,-5.989e-05
1.932617,0.4352411,8.65e-05,-6.479e-05
1.933594,0.17494071,7.674e-05,-7.339e-05
1.93457,-0.50673537,8.272e-05,-6.66e-05
1.935547,0.03751142,8.15e-05,-6.984e-05
1.936523,-0.28274803,7.076e-05,-5.873e-05
1.9375,-0.79217314,7.258e-05,-5.027e-05
1.938477,-0.39306027,7.076e-05,-5.396e-05
1.939453,0.19136663,7.219e-05,-4.541e-05
1.94043,-0.78736228,4.911e-05,-4.344e-05
1.941406,-0.8532521,4.128e-05,-4.601e-05
1.942383,-1.39808786,3.539e-05,-4.438e-05
1.943359,0.37008266,2.487e-05,-3.974e-05
1.944336,0.59526222,1.358e-05,-2.955e-05
1.945312,0.28661123,-4.37e-06,-1.605e-05
1.946289,0.91846868,-1.655e-05,3.22e-06
1.947266,0.06179879,-1.173e-05,1.72e-05
1.948242,0.36722458,-1.442e-05,4.098e-05
1.949219,0.3445725,-3.329e-05,5.334e-05
1.950195,-0.08421836,-4.723e-05,5.595e-05
1.951172,-0.52615279,-5.308e-05,5.618e-05
1.952148,2.24113652,-5.858e-05,5.327e-05
1.953125,-0.48196158,-7.018e-05,5.479e-05
1.954102,-0.59724906,-6.697e-05,5.299e-05
1.955078,0.43392203,-7.404e-05,4.834e-05
1.956055,0.20878623,-7.95e-05,4.803e-05
1.957031,-1.41634669,-9.029e-05,5.33e-05
1.958008,1.18466697,-8.004e-05,5.393e-05
1.958984,-0.11558707,-7.434e-05,5.407e-05
1.959961,-1.06315082,-7.039e-05,5.688e-05
1.960938,1.15731769,-6.099e-05,4.996e-05
1.961914,0.58714856,-5.714e-05,4.307e-05
1.962891,-1.23135207,-6.511e-05,3.717e-05
1.963867,1.7332059,-4.93e-05,2.306e-05
1.964844,0.70018632,-5.187e-05,1.258e-05
1.96582,0.00749716,-4.74e-05,1.16e-05
1.966797,1.54626092,-4.231e-05,1.51e-06
1.967773,0.1557029,-4.686e-05,9.96e-06
1.96875,-0.05569655,-3.048e-05,8.49e-06
1.969727,-0.64274016,-3.43e-05,7.6e-06
1.970703,0.67684152,-2.137e-05,1.866e-05
1.97168,0.45794969,-3.273e-05,1.531e-05
1.972656,0.04153893,-1.725e-05,2.763e-05
1.973633,-0.78875654,-3.005e-05,2.165e-05
1.974609,0.1311404,-1.019e-05,2.062e-05
1.975586,-0.07811165,-3.085e-05,1.594e-05
1.976562,-1.37661823,-1.88e-05,1.424e-05
1.977539,-1.45494863,-2.637e-05,9.54e-06
1.978516,0.55062434,-1.864e-05,4.43e-06
1.979492,-2.64741645,-1.941e-05,9.66e-06
1.980469,0.25644215,-2.183e-05,1.17e-05
1.981445,-0.47310105,-2.663e-05,4.72e-06
1.982422,1.29676902,9.88e-06,1.568e-05
1.983398,-0.42603864,2.1e-06,1.373e-05
1.984375,0.56709544,-1.004e-05,8.61e-06
1.985352,-0.33286748,1.366e-05,5.12e-06
1.986328,0.06945846,1.917e-05,6.85e-06
1.987305,0.74748052,1.324e-05,-5.24e-06
1.988281,-0.49214617,1.538e-05,-1.294e-05
1.989258,0.95011091,2.109e-05,-2.617e-05
1.990234,-0.92758515,3.086e-05,-2.793e-05
1.991211,0.38799478,2.701e-05,-3.17e-05
1.992188,0.91150799,3.827e-05,-3.325e-05
1.993164,0.67691806,4.046e-05,-2.833e-05
1.994141,1.91931259,3.675e-05,-1.896e-05
1.995117,-0.6763629,3.337e-05,-9.91e-06
1.996094,-1.4854797,4.36e-05,-1.288e-05
1.99707,-0.97535884,4.775e-05,-1.788e-05
1.998047,0.6238547,4.27e-05,-1.207e-05
1.999023,0.37937448,4.337e-05,-1.757e-05
2.0,0.08411535,4.241e-05,-2.665e-05
2.000977,-1.0299661,3.899e-05,-2.392e-05
2.001953,0.73385592,3.34e-05,-3.017e-05
2.00293,-1.18491469,3.901e-05,-3.154e-05
2.003906,1.21926491,5.035e-05,-2.887e-05
2.004883,2.85679954,3.131e-05,-2.221e-05
2.005859,0.37251229,4.715e-05,-8.04e-06
2.006836,0.49674669,5.843e-05,-3.16e-06
2.007812,-0.52889602,4.297e-05,-1.13e-06
2.008789,-1.76457411,5.551e-05,-2.92e-06
2.009766,-0.59966609,5.359e-05,-9.44e-06
2.010742,-1.07441119,3.48e-05,-2.725e-05
2.011719,-1.44030429,4.405e-05,-4.052e-05
2.012695,1.83265818,3.57e-05,-4.979e-05
2.013672,0.25119943,3.777e-05,-4.651e-05
2.014648,0.46046932,3.943e-05,-4.555e-05
2.015625,-0.30230469,5.369e-05,-3.491e-05
2.016602,-0.08762162,4.977e-05,-1.989e-05
2.017578,0.90291169,5.046e-05,-6.81e-06
2.018555,-0.02304571,5.121e-05,-9.63e-06
2.019531,0.51088423,4.919e-05,-1.023e-05
2.020508,-0.18898627,3.949e-05,-2.125e-05
2.021484,-0.28064482,3.528e-05,-2.365e-05
2.022461,-1.38785305,2.978e-05,-3.354e-05
2.023438,-1.9163413,2.214e-05,-3.792e-05
2.024414,-0.29528639,1.806e-05,-4.652e-05
2.025391,0.01509294,6.13e-06,-4.081e-05
2.026367,-1.28531965,-1.74e-06,-2.811e-05
2.027344,-0.03641978,-7.56e-06,-8.07e-06
2.02832,0.04440041,-2.13e-06,8.36e-06
2.029297,-2.20424487,-7.6e-06,2.376e-05
2.030273,-0.85481037,-1.395e-05,3.147e-05
2.03125,0.38900649,-2.164e-05,3.025e-05
2.032227,0.45881677,-3.191e-05,3.304e-05
2.033203,-1.15303369,-4.629e-05,2.345e-05
2.03418,0.19107599,-6.266e-05,1.979e-05
2.035156,1.05047031,-7.883e-05,2.43e-05
2.036133,0.73559673,-8.732e-05,2.312e-05
2.037109,-0.07680871,-8.525e-05,3.181e-05
2.038086,-0.37094559,-9.68e-05,4.633e-05
2.039062,-0.61668375,-0.0001051,6.011e-05
2.040039,0.51317063,-9.334e-05,6.629e-05
2.041016,0.22998834,-0.00010867,8.04e-05
2.041992,0.64485427,-0.00010703,9.308e-05
2.042969,0.14125713,-0.00010929,8.808e-05
2.043945,0.84630402,-0.00011781,8.677e-05
2.044922,0.13299973,-0.00013741,7.604e-05
2.045898,0.71664992,-0.00012468,7.048e-05
2.046875,0.88326667,-0.00012067,6.787e-05
2.047852,-0.81378914,-0.00012207,6.975e-05
2.048828,-1.82784507,-0.00013502,7.086e-05
2.049805,1.60870377,-0.00010484,6.451e-05
2.050781,0.21976795,-0.00011684,7.173e-05
2.051758,-1.78466851,-0.00010619,6.818e-05
2.052734,-0.67378029,-8.726e-05,7.166e-05
2.053711,0.70040228,-8.221e-05,6.849e-05
2.054688,-0.37668793,-7.78e-05,5.568e-05
2.055664,-0.4663588,-7.588e-05,4.878e-05
2.056641,1.40886852,-5.971e-05,3.352e-05
2.057617,-1.02350063,-6.143e-05,2.046e-05
2.058594,-0.82041563,-6.4e-05,9.04e-06
2.05957,0.14172531,-4.08e-05,9.6e-07
2.060547,0.33078796,-3.868e-05,-5.33e-06
2.061523,0.48264691,-2.455e-05,-3.83e-06
2.0625,0.84721271,-1.852e-05,7.97e-06
2.063477,0.21402905,1.02e-06,1.431e-05
2.064453,0.46611377,-7.23e-06,7.52e-06
2.06543,-0.24989853,5.2e-07,1.189e-05
2.066406,0.07050512,8.4e-06,2.14e-06
2.067383,0.12699733,4.79e-06,-2.05e-06
2.068359,0.24023132,1.307e-05,-4.96e-06
2.069336,0.75523526,-6.45e-06,-1.439e-05
2.070312,0.56440273,1.437e-05,-2.303e-05
2.071289,0.05609257,2.028e-05,-9.7e-06
2.072266,-0.93134397,2.784e-05,-1.379e-05
2.073242,0.10020343,3.211e-05,-1.5e-05
2.074219,-0.02047293,5.183e-05,-8.04e-06
2.075195,0.22156364,5.294e-05,-8.37e-06
2.076172,2.14177334,6.597e-05,-9.05e-06
2.077148,-0.53966199,7.394e-05,-1.566e-05
2.078125,0.36736495,8.502e-05,-2.181e-05
2.079102,1.10592925,9.771e-05,-3.089e-05
2.080078,0.02729863,9.795e-05,-5.128e-05
2.081055,2.29111665,0.0001092,-6.129e-05
2.082031,-0.35115343,0.00011445,-6.413e-05
2.083008,0.29242007,0.0001202,-7.654e-05
2.083984,-0.84552092,0.00013236,-7.996e-05
2.084961,-0.30590002,0.00014101,-8.611e-05
2.085938,0.29662129,0.00015472,-9.016e-05
2.086914,0.88263756,0.00015992,-9.415e-05
2.087891,0.36180059,0.0001616,-9.991e-05
2.088867,1.24746214,0.00017022,-9.69e-05
2.089844,-0.10526011,0.0001666,-9.743e-05
2.09082,-0.36477897,0.00017625,-0.0001057
2.091797,2.71242498,0.00017704,-0.00010595
2.092773,0.36767463,0.00018744,-0.00011187
2.09375,-0.74127276,0.00018359,-0.00011128
2.094727,-0.6640777,0.00016709,-0.00010656
2.095703,-0.88307574,0.00017054,-0.00010461
2.09668,0.95660919,0.00016579,-0.000104
2.097656,-0.27409011,0.00015859,-9.55e-05
2.098633,0.09186203,0.00015382,-9.608e-05
2.099609,-0.1559927,0.00014715,-8.484e-05
2.100586,0.76745137,0.00015385,-7.264e-05
2.101562,-0.88558156,0.00013377,-6.499e-05
2.102539,-1.08934405,0.00012997,-6.016e-05
2.103516,0.1352439,0.00010344,-5.682e-05
2.104492,0.55571242,0.00011278,-5.978e-05
2.105469,0.25694256,0.0001048,-6.18e-05
2.106445,-0.83130719,8.191e-05,-5.258e-05
2.107422,0.65763162,7.497e-05,-4.539e-05
2.108398,-0.73933426,7.122e-05,-3.89e-05
2.109375,-0.45915771,5.909e-05,-3.778e-05
2.110352,-0.90989265,5.181e-05,-3.333e-05
2.111328,1.21953329,3.686e-05,-2.764e-05
2.112305,0.66401593,3.936e-05,-1.941e-05
2.113281,0.6106167,1.443e-05,-1.69e-05
2.114258,1.24228895,2.354e-05,-4.45e-06
2.115234,2.81150704,4.54e-06,5.35e-06
2.116211,-1.69893334,-7.58e-06,1.425e-05
2.117188,-0.77319125,-3.016e-05,1.88e-05
2.118164,-0.6253507,-3.14e-05,2.044e-05
2.119141,-0.79124564,-4.612e-05,2.264e-05
2.120117,-1.11300269,-7.47e-05,2.436e-05
2.121094,-0.35147543,-8.254e-05,3.158e-05
2.12207,-1.21970873,-8.268e-05,3.426e-05
2.123047,0.27815402,-9.486e-05,5.289e-05
2.124023,-0.03498945,-0.00010464,4.995e-05
2.125,0.46369561,-0.00010181,6.392e-05
2.125977,0.58062086,-0.00011914,7.226e-05
2.126953,0.60106436,-0.0001226,8.149e-05
2.12793,-0.36442321,-0.00013019,9.486e-05
2.128906,2.01395765,-0.00013108,9.464e-05
2.129883,0.25647691,-0.00015107,8.541e-05
2.130859,-1.85778673,-0.00015087,8.679e-05
2.131836,-1.03583323,-0.00016536,8.556e-05
2.132812,-1.73144313,-0.00016342,7.957e-05
2.133789,0.02589488,-0.00016227,7.224e-05
2.134766,-0.17511701,-0.00016409,7.875e-05
2.135742,-0.45172733,-0.00017177,7.599e-05
2.136719,2.07116411,-0.00016158,9.029e-05
2.137695,0.53751321,-0.00016041,0.00010249
2.138672,0.68244237,-0.00014562,0.00011143
2.139648,-0.94000904,-0.00014908,0.00011216
2.140625,-0.95614208,-0.0001626,0.00011542
2.141602,-0.02490096,-0.00013902,0.00010124
2.142578,0.20211929,-0.0001465,8.958e-05
2.143555,-1.8904282,-0.00014429,6.964e-05
2.144531,-0.16812678,-0.00013892,6.394e-05
2.145508,-0.01432419,-0.00014465,4.911e-05
2.146484,-0.24368058,-0.00012812,5.196e-05
2.147461,-0.73675064,-0.00011486,5.365e-05
2.148438,-0.61043823,-0.00010385,5.475e-05
2.149414,-0.15243632,-9.716e-05,6.057e-05
2.150391,0.17791758,-7.642e-05,6.134e-05
2.151367,0.63928598,-7.827e-05,5.769e-05
2.152344,1.01387747,-6.828e-05,5.702e-05
2.15332,-0.35883486,-5.908e-05,4.73e-05
2.154297,-0.49397682,-5.19e-05,2.612e-05
2.155273,0.44560135,-5.153e-05,1.72e-05
2.15625,0.622214,-3.735e-05,8.68e-06
2.157227,-0.49819023,-3.548e-05,3.79e-06
2.158203,0.74647768,-2.745e-05,-1.47e-06
2.15918,0.9387528,-1.453e-05,-6.76e-06
2.160156,1.28259157,2.03e-06,1.59e-06
2.161133,1.8781877,1.39e-05,1.193e-05
2.162109,-0.91337266,1.673e-05,2.441e-05
2.163086,-0.03526079,4.581e-05,1.567e-05
2.164062,-0.04574016,4.999e-05,1.317e-05
2.165039,-0.06609395,6.124e-05,-7.93e-06
2.166016,-0.65134316,6.193e-05,-2.247e-05
2.166992,-1.53065873,6.083e-05,-4.781e-05
2.167969,0.07442414,6.628e-05,-6.364e-05
2.168945,-0.80818323,8.495e-05,-7.973e-05
2.169922,0.10088227,0.00010678,-7.699e-05
2.170898,-0.65896988,0.00012693,-8.544e-05
2.171875,-1.0719397,0.00013709,-8.647e-05
2.172852,0.22961932,0.00014363,-8.539e-05
2.173828,0.11746099,0.00015738,-8.033e-05
2.174805,0.51168417,0.0001786,-8.634e-05
2.175781,2.22278189,0.00016797,-9.095e-05
2.176758,0.31147358,0.00019022,-0.0001041
2.177734,0.46162829,0.00018815,-0.00011045
2.178711,-1.01650825,0.00018705,-0.00012639
2.179688,-1.28584537,0.00017259,-0.0001292
2.180664,1.6218142,0.00016351,-0.00014009
2.181641,-0.90857561,0.00016452,-0.00013655
2.182617,-1.05285727,0.00016492,-0.00012282
2.183594,-0.08714723,0.00015263,-0.0001091
2.18457,-0.09751559,0.00014619,-9.254e-05
2.185547,-0.86013582,0.00014545,-7.035e-05
2.186523,-0.33054179,0.00013412,-6.099e-05
2.1875,1.25150282,0.00013456,-5.239e-05
2.188477,-0.8604752,0.00011089,-4.665e-05
2.189453,-1.35442116,0.00010012,-5.443e-05
2.19043,0.95834034,8.913e-05,-4.827e-05
2.191406,0.43180857,7.615e-05,-5.408e-05
2.192383,-0.63179068,5.728e-05,-4.684e-05
2.193359,-1.53529836,4.75e-05,-4.325e-05
2.194336,-0.80797592,2.962e-05,-2.358e-05
2.195312,-0.10859299,3.29e-05,-2.028e-05
2.196289,1.16217511,2.636e-05,-6e-06
2.197266,-0.92923609,5.7e-07,6.67e-06
2.198242,-0.11836297,1.246e-05,1.811e-05
2.199219,0.70006608,-1.291e-05,2.141e-05
2.200195,-2.36817773,-1.749e-05,2.526e-05
2.201172,1.00412244,-3.522e-05,1.682e-05
2.202148,-1.17434259,-5.028e-05,1.688e-05
2.203125,0.30946115,-6.536e-05,1.187e-05
2.204102,0.22867897,-8.247e-05,8.99e-06
2.205078,1.00099377,-8.419e-05,1.758e-05
2.206055,0.54969479,-9.729e-05,3.914e-05
2.207031,-2.3320495,-0.0001105,5.495e-05
2.208008,-0.78188967,-0.00011782,6.756e-05
2.208984,0.19307779,-0.00012964,7.926e-05
2.209961,-0.16577871,-0.00013666,8.579e-05
2.210938,0.4746147,-0.00014359,9.02e-05
2.211914,0.75777032,-0.00016375,9.215e-05
2.212891,0.5839837,-0.00016651,0.00010102
2.213867,-0.28826875,-0.00018415,9.684e-05
2.214844,-1.85977601,-0.0001948,0.00010423
2.21582,-0.44813482,-0.00020153,0.00010163
2.216797,0.50268547,-0.00019968,0.00010894
2.217773,-1.06386299,-0.00021914,0.00012949
2.21875,0.58775662,-0.00020321,0.00013299
2.219727,0.83596652,-0.0002069,0.00013771
2.220703,0.1164736,-0.00021061,0.00014505
2.22168,-3.02293314,-0.000201,0.00014216
2.222656,-1.28918943,-0.00020888,0.00013973
2.223633,1.91346096,-0.00020464,0.00012496
2.224609,-0.55565174,-0.00020644,0.00011884
2.225586,-1.94806487,-0.00019319,0.00011149
2.226562,1.15487585,-0.0001975,9.912e-05
2.227539,0.09407554,-0.000185,9.625e-05
2.228516,1.04896205,-0.00016985,8.758e-05
2.229492,0.31689805,-0.00015454,7.692e-05
2.230469,0.44486326,-0.00015152,9.34e-05
2.231445,0.35718097,-0.00012848,8.215e-05
2.232422,0.68535644,-0.00012574,8.197e-05
2.233398,2.29029207,-0.00012086,7.462e-05
2.234375,0.99402826,-0.00010114,6.677e-05
2.235352,-1.52708421,-8.094e-05,5.565e-05
2.236328,0.51750732,-7.637e-05,4.171e-05
2.237305,1.15817751,-6.912e-05,2.352e-05
2.238281,1.28893023,-5.322e-05,2.843e-05
2.239258,-0.42192675,-3.84e-05,1.643e-05
2.240234,1.21915957,-1.83e-05,1.158e-05
2.241211,0.94931491,-1.256e-05,1.835e-05
2.242188,2.54488231,1.621e-05,8.31e-06
2.243164,-0.74088232,3.874e-05,1.617e-05
2.244141,-0.48208175,4.965e-05,5.44e-06
2.245117,-0.30773921,6.734e-05,-3.36e-06
2.246094,-0.46944785,8.955e-05,-2.151e-05
2.24707,-0.84647703,0.00010707,-5.396e-05
2.248047,-2.76385161,0.00012229,-7.458e-05
2.249023,-0.58283133,0.00013383,-8.815e-05
2.25,0.45380601,0.00015027,-0.00011469
2.250977,-0.50819618,0.00017054,-0.00011888
2.251953,1.893955,0.00019484,-0.00012811
2.25293,-0.04318767,0.00022187,-0.00013382
2.253906,1.27409962,0.00022143,-0.00013327
2.254883,0.23310382,0.00025502,-0.00012606
2.255859,0.78932214,0.00026298,-0.00012897
2.256836,0.24491802,0.00027397,-0.00014704
2.257812,1.39544047,0.00028017,-0.00015385
2.258789,0.15810409,0.00026805,-0.00016946
2.259766,0.5374106,0.00027472,-0.00018091
2.260742,0.42282033,0.00025806,-0.00019152
2.261719,-0.30727614,0.00026283,-0.00019327
2.262695,0.41024892,0.00025805,-0.00018609
2.263672,2.25584618,0.00025806,-0.0001713
2.264648,-0.30358487,0.00025157,-0.0001374
2.265625,0.39804282,0.00025781,-0.00012299
2.266602,1.30077868,0.00026005,-0.00010958
2.267578,1.19511512,0.00023802,-8.943e-05
2.268555,0.0151084,0.00023491,-8.929e-05
2.269531,-2.44352716,0.00022611,-9.159e-05
2.270508,0.50182909,0.00020384,-9.069e-05
2.271484,-2.2919998,0.00019877,-0.00011221
2.272461,1.4737213,0.0001744,-0.00011459
2.273438,0.18232536,0.00016659,-0.00011742
2.274414,0.98605229,0.00015549,-0.00011024
2.275391,-0.8899486,0.00015938,-9.817e-05
2.276367,-1.53152965,0.00015645,-7.663e-05
2.277344,0.27367928,0.00015601,-6.757e-05
2.27832,-0.09406258,0.000142,-5.406e-05
2.279297,-0.50428469,0.00013143,-5.472e-05
2.280273,0.10528394,0.00012355,-6.069e-05
2.28125,2.84687422,0.00011116,-7.145e-05
2.282227,0.82084267,8.842e-05,-6.879e-05
2.283203,1.07721603,7.693e-05,-7.324e-05
2.28418,0.88812413,5.164e-05,-7.367e-05
2.285156,1.46956814,3.497e-05,-6.386e-05
2.286133,-0.13228558,2.106e-05,-4.58e-05
2.287109,-1.99426979,1.102e-05,-1.119e-05
2.288086,-0.11912732,-7.11e-06,9.93e-06
2.289062,0.8348033,-3.87e-05,3.07e-05
2.290039,-0.85104195,-4.682e-05,4.445e-05
2.291016,-0.20732604,-7.114e-05,6.07e-05
2.291992,-0.58488946,-9.596e-05,7.051e-05
2.292969,1.54068889,-0.00012756,7.247e-05
2.293945,0.81690322,-0.00014636,7.895e-05
2.294922,0.63543682,-0.00015682,8.624e-05
2.295898,0.66409397,-0.00017725,0.00010342
2.296875,0.03455387,-0.0001813,0.00011786
2.297852,0.14284208,-0.00018303,0.00012801
2.298828,-1.19340291,-0.00019621,0.00014034
2.299805,-2.29418649,-0.00019717,0.00014735
2.300781,0.14110769,-0.000209,0.00015061
2.301758,0.28292999,-0.00020492,0.00013814
2.302734,1.19830684,-0.00020613,0.00013187
2.303711,1.71844901,-0.00021753,0.00012433
2.304688,1.65643569,-0.00021101,0.0001214
2.305664,-1.07045436,-0.00020876,0.00011856
2.306641,-0.32430115,-0.0001923,0.00010771
2.307617,0.52053527,-0.00018731,0.00010881
2.308594,2.51490222,-0.00018044,0.00010516
2.30957,1.48907137,-0.00017081,9.824e-05
2.310547,1.13328416,-0.00015726,9.834e-05
2.311523,-0.45554735,-0.00014613,8.76e-05
2.3125,-0.93509452,-0.00014105,8.135e-05
2.313477,0.79757759,-0.00013319,7.683e-05
2.314453,-1.09565948,-0.00012092,6.484e-05
2.31543,-0.27409013,-0.00011313,5.06e-05
2.316406,-0.15474972,-9.063e-05,4.942e-05
2.317383,1.58839454,-9.415e-05,3.823e-05
2.318359,-0.31010756,-7.691e-05,3.76e-05
2.319336,-2.44309828,-6.145e-05,3.213e-05
2.320312,0.58609794,-4.231e-05,3.823e-05
2.321289,-0.73403446,-4.092e-05,2.908e-05
2.322266,0.05234801,-1.469e-05,2.863e-05
2.323242,-0.1045323,-1.019e-05,1.59e-05
2.324219,-0.24411871,1.777e-05,9.51e-06
2.325195,0.75101229,1.717e-05,-2.4e-07
2.326172,-1.43588122,2.009e-05,-5.99e-06
2.327148,-0.60208322,3.751e-05,-2.756e-05
2.328125,0.77035821,5.804e-05,-3.7e-05
2.329102,-0.6095567,6.346e-05,-4.423e-05
2.330078,-1.58100956,7.56e-05,-5.849e-05
2.331055,0.73570656,9.241e-05,-6.782e-05
2.332031,1.16625082,9.873e-05,-6.75e-05
2.333008,-0.08172903,0.00011204,-6.225e-05
2.333984,-1.93065002,0.00011886,-6.203e-05
2.334961,0.79993814,0.00014246,-7.798e-05
2.335938,-1.70453502,0.00013172,-8.571e-05
2.336914,0.41539531,0.00014346,-8.477e-05
2.337891,-0.86805587,0.00014777,-0.00010053
2.338867,-1.18163863,0.00014606,-0.0001067
2.339844,-0.48685895,0.00013894,-0.00010468
2.34082,-0.19453302,0.0001403,-0.00010616
2.341797,-0.74259482,0.00014893,-0.00010409
2.342773,0.56780882,0.00014039,-0.00010746
2.34375,-0.45929947,0.00013143,-9.639e-05
